given_negative_reason,given_negative_reason_confidence,airline,retweet_count,tweet,ensemble_sentiment,ensemble_sentiment_confidence
Late Flight,0.6753,American,0,americanair plot thickens plane ground crew u gate apparently weather large number,neutral,0.7653979659080505
Customer Service Issue,1.0,American,0,americanair number even let wait next customer rep frustrating cant talk human,negative,1.0
Customer Service Issue,0.7282,American,0,americanair happened didnt notification departure cancelled flightation tomorrow take hr talk someone,negative,1.0
,0.0,American,0,americanair set schedule try keep aaalwayslate,neutral,0.9684866070747375
Customer Service Issue,0.6554,American,0,americanair derekc surprise ba doesnt registered system getting hopeful let step okay,negative,1.0
Customer Service Issue,1.0,American,0,americanair unfortunately true robot apologizes hang help,negative,1.0
,0.0,American,0,americanair thanks reply functioning plane four hour ago way staff friendly tho,positive,0.9859851598739624
,,American,0,thank sending detail americanair theyre pretty handy dandy info httptcofvlxirhf lookforwardtoflywithaa,positive,1.0
Late Flight,0.3768,American,0,americanair aa ignored,negative,1.0
Customer Service Issue,1.0,American,0,americanair fyi twice now ive tried well call someone free thing time called picked hung,negative,1.0
Customer Service Issue,1.0,American,0,americanair thats number called wouldnt let speak agent issue weather today,negative,1.0
Flight Attendant Complaints,0.6920000000000001,American,0,americanair usually raving service lax nbr helper cant figure hang coat serve drink f,negative,1.0
Customer Service Issue,0.6741,American,0,americanair motvida know reservation team hr callback time,negative,1.0
,,American,0,americanair kid aged need fly aa internally within usa thanks confirming,neutral,1.0
Customer Service Issue,1.0,American,0,americanair absolute terrible service schedule minute layover let someone plane door closed,negative,1.0
Bad Flight,0.3632,American,0,americanair didnt miss american airline gave ticket well passenger ticket away fault,negative,0.9170512557029724
,0.0,American,0,americanair please help aa monday cancelled flightled advise reflight booking problem refund child need make plan now,negative,0.7476975321769714
,0.0,American,0,americanair dm sent answer please,neutral,0.9654086828231812
Late Flight,1.0,American,0,americanair really want home tonight preferably please stop delaying plane americanairlines,negative,1.0
Can't Tell,0.6257,American,0,americanair profiting billion throwing crap people put american hurting brand,negative,1.0
Can't Tell,0.6709999999999999,American,0,americanair ive never witnessed covert tactic airline,negative,1.0
Late Flight,0.3395,American,0,americanair cancelled flightled wife call service wont even let u going hour now,negative,1.0
Damaged Luggage,0.3734,American,0,americanair shouldnt happen put u gear jeopardy step take protect customer item,negative,1.0
,,American,0,americanair american airline,neutral,1.0
Can't Tell,0.3487,American,0,americanair issue based weather thing control issue based negligence,negative,1.0
Can't Tell,0.6998,American,0,americanair worst air experience first plane yet,negative,1.0
,0.0,American,0,americanair dmed,neutral,0.9603783488273621
,,American,0,americanair first class passenger now request sand coach,neutral,1.0
,,American,0,americanair daipresident good luck dfw evening aa,positive,0.9866320490837097
Cancelled Flight,1.0,American,0,americanair cancelled flightled twelve hour maybe well heard aa rep point,negative,1.0
Customer Service Issue,0.6684,American,0,americanair hold hoursgot agent immediately txfd change cncdld flighttold min min late flightr waiting,negative,1.0
,,American,0,americanair awesome customer service rdu snuck wife warm cookie thx,positive,1.0
Bad Flight,0.3612,American,0,americanair attendant aa spectacularfed entire cabin food coach keep serving vile food,negative,0.9813368916511536
Customer Service Issue,1.0,American,0,americanair cinedrones wish team member pick phone point let alone courteous helpful,negative,1.0
Flight Booking Problems,0.6669,American,0,americanair seriously pls pls bring people help u still flight ord frm dfw want httptcoocjsvssqf,negative,1.0
Customer Service Issue,1.0,American,0,americanair carlw followed dmd please respond concern really disappointed customer service,negative,1.0
Lost Luggage,0.6655,American,0,americanair add go work tomorrow dont wait late flightr c suck,negative,1.0
Can't Tell,0.6709999999999999,American,0,americanair thought guy done messing make worse airline ruin hope dream,negative,1.0
,,American,0,americanair nan departs flytpa enroute dfwairport httptcojmhmkdivl,neutral,1.0
Late Flight,0.6526,American,0,americanair approaching three hour sitting plane ground dfw americanairlines oscar performance,negative,1.0
Lost Luggage,0.6298,American,0,americanair useless baggage service called tell u bag now maybe midnight,negative,1.0
,,American,0,americanair checking website easy asking bear shit toilet justsaying,neutral,1.0
Can't Tell,0.3714,American,0,americanair make small improvement retains program win keep crappy food change advantage lose,negative,0.6629
Cancelled Flight,1.0,American,0,americanair aa cancelled flightled without courtesy notifying u alternative poor,negative,1.0
longlines,0.6959,American,1,americanair loaded luggage plane hour delayed,negative,1.0
Flight Booking Problems,1.0,American,0,americanair spent gone united mileage program suck,negative,1.0
longlines,0.6669,American,0,americanair plz bring agent dfw aa cstmr srvc ctr gate agent ppl httptcoucveuhurz,negative,1.0
Bad Flight,1.0,American,0,americanair food served aa vile grossthe entire cabin eat meal survey crew another gross,negative,1.0
Lost Luggage,0.3686,American,0,americanair bag arent even loaded plane,negative,0.688
Customer Service Issue,1.0,American,0,americanair never got update worst communication u delay mechanical word poorservice,negative,1.0
Flight Booking Problems,0.6991,American,0,americanair look best hope guess u air dont think ill mile alaska suck,negative,0.8154445886611938
Cancelled Flight,0.361,American,0,americanair navy sister cancld cant agent theyve called back put hold amp discnctany help,negative,1.0
Late Flight,0.6726,American,0,americanair wife amp infant daughter aa abidfw en route delayed yall hold aa rdu connect,negative,0.6726
,0.0,American,0,americanair educate bohol c wall volunteer staff help kid buy plane ticketi cant help,neutral,0.8662261962890625
Cancelled Flight,1.0,American,0,americanair anxious see care customer youve inconvenienced cancelled flightledflight,negative,1.0
Customer Service Issue,1.0,American,0,americanair problem calling u airline send automatic call email rebook courtesy,negative,1.0
Cancelled Flight,1.0,American,0,americanair cant handle customer need cancelled flightled number lead quick goodbye sad,negative,1.0
Flight Booking Problems,0.6433,American,0,americanair upset select seat tuesday online phone terrible customer service please help,negative,1.0
,0.0,American,0,americanair need albuquerque nm usa cebu philippine im providing educational help kid help,neutral,0.8934998512268066
Customer Service Issue,1.0,American,0,americanair already amp automated voice told u wait hour yet call back,negative,1.0
Customer Service Issue,1.0,American,0,americanair changed aadvantage travel plan amp called help sea ur busy amp hang give,negative,1.0
Can't Tell,0.3415,American,0,americanair yes tomorrow work though im really mad situation,negative,1.0
Can't Tell,1.0,American,0,americanair whenever cheat go horribly wrong promise wont stray anymore im talking delta,negative,1.0
Customer Service Issue,0.6588,American,0,americanair praywinn understaffing look labor slowdown weather incompetence disregard customer,negative,1.0
Flight Booking Problems,0.6698,American,0,americanair need help reservation purchased americanair operated usairways cant,negative,1.0
Cancelled Flight,1.0,American,0,americanair dfw lit tomorrow cancelled flightled next pls advise help,negative,1.0
Customer Service Issue,1.0,American,0,americanair taking call need change,negative,1.0
Cancelled Flight,0.6888,American,0,americanair reserved tomorrow cancelled flightled cancelled reservation full refund,negative,0.9421982765197754
,,American,0,americanair thanks fa shawn spectacular service flt lhrdfw fa susan warm engaging onboard welcome,positive,1.0
Bad Flight,0.3685,American,0,americanair cant choose seat online booked priceline smh,negative,0.9678865671157837
Bad Flight,0.6839,American,0,americanair wasnt really delay told engine needed troubleshot make person paranoid,negative,1.0
Bad Flight,0.6941,American,0,americanair overweight sold ticket seat know let call,negative,1.0
,0.0,American,0,americanair jaynegelman howabout moreblacklist,neutral,0.9680216908454895
Late Flight,1.0,American,0,americanair jfk boston delayed min waiting catering boarding lax waiting hour wtf,negative,1.0
Customer Service Issue,0.6496,American,0,americanair yes say reservation retrieved time never got email aa saying cancelled flightled,negative,1.0
Cancelled Flight,0.6596,American,0,americanair help cancelled flightled id book another flightive hold minute counting,negative,1.0
